ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value;note_source.label;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2022;72674;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2022;28163;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Croatia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;6.875;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;78.073;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;21.675;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;74.824;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;28.152;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;3.255;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;1.581;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;264.711;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;84.146;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;1.311;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;0.513;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;20.354;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;8.731;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;5.142;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;1.443;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;15.204;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;4.824;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;6.739;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;3.377;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;5.126;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;1.076;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;209.318;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;51.123;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;50.168;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;15.548;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;260.62;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;71.671;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;71.538;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;27.849;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;64.937;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;36.988;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;37.03;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;13.07;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;17.395;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;3.973;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;139.223;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;44.865;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;140.405;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2021;46.722;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;1.906;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;0.52;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;51.527;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;19.543;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;85.182;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;20.544;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;34.921;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;15.655;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;2.675;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;0.593;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;;;;;;;;;;;;;;;;;;;;;;;;
Belarus;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;45.881;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old;;;;;;;;;;;;;;;;;;;;;;;;
Belarus;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;23.497;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;81.472;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;21.618;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Czechia;LFS - Labour Force Sample Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;89.374;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Czechia;LFS - Labour Force Sample Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;17.076;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Germany;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2020;707.778;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
